zip_code,das_type_hd,das_type_sp
57248,,DAS_EXTENDED
57249,DAS_EXTENDED,DAS_EXTENDED
57252,DAS,DAS
57259,,DAS_EXTENDED
57260,,DAS_EXTENDED
57261,DAS_EXTENDED,
57262,DAS_EXTENDED,DAS_EXTENDED
57263,DAS_EXTENDED,DAS_EXTENDED
57268,,DAS_EXTENDED
57273,DAS_EXTENDED,
57274,DAS_EXTENDED,DAS_EXTENDED
57276,DAS_EXTENDED,
57278,,DAS_EXTENDED
57279,DAS_EXTENDED,
57301,DAS,DAS
57311,DAS_EXTENDED,DAS_EXTENDED
57312,DAS_EXTENDED,
57313,DAS_EXTENDED,DAS_EXTENDED
57317,DAS_EXTENDED,
57319,,DAS_EXTENDED
57323,,DAS_EXTENDED
57324,DAS_EXTENDED,
57325,DAS_EXTENDED,DAS_EXTENDED
57328,DAS_EXTENDED,
57331,DAS_EXTENDED,
57332,DAS_EXTENDED,
57335,DAS_REMOTE,
57339,,DAS_EXTENDED
57342,,DAS_EXTENDED
57345,DAS_REMOTE,
57349,DAS_EXTENDED,DAS_EXTENDED
57350,DAS_EXTENDED,DAS_EXTENDED
57355,,DAS_EXTENDED
57356,DAS_REMOTE,DAS_EXTENDED
57358,DAS_REMOTE,
57362,DAS_EXTENDED,DAS_EXTENDED
57366,DAS_EXTENDED,DAS_EXTENDED
57368,DAS_EXTENDED,DAS_EXTENDED
57369,DAS_EXTENDED,DAS_EXTENDED
57370,DAS_REMOTE,DAS_EXTENDED
57375,DAS_REMOTE,
57380,,DAS_EXTENDED
57381,,DAS_EXTENDED
57382,DAS_REMOTE,DAS_EXTENDED
57384,DAS_EXTENDED,DAS_EXTENDED
57385,DAS_REMOTE,DAS_EXTENDED
57401,DAS,DAS
57428,DAS_EXTENDED,DAS_EXTENDED
57432,,DAS_EXTENDED
57433,DAS_EXTENDED,
57434,DAS_REMOTE,
57436,,DAS_EXTENDED
57437,DAS_REMOTE,
57438,DAS_EXTENDED,DAS_EXTENDED
57445,DAS_EXTENDED,DAS_EXTENDED
57451,DAS_EXTENDED,DAS_EXTENDED
57454,DAS_EXTENDED,
57456,DAS_EXTENDED,
57457,DAS_EXTENDED,DAS_EXTENDED
57460,,DAS_EXTENDED
57468,,DAS_EXTENDED
57469,DAS_EXTENDED,DAS_EXTENDED
57471,,DAS_EXTENDED
57472,,DAS_EXTENDED
57473,,DAS_EXTENDED
57474,,DAS_EXTENDED
57479,,DAS_EXTENDED
57501,DAS,DAS
57521,DAS_REMOTE,DAS_EXTENDED
57523,DAS_REMOTE,DAS_EXTENDED
57532,DAS_EXTENDED,DAS_EXTENDED
57533,DAS_EXTENDED,DAS_EXTENDED
57536,DAS_REMOTE,
57541,,DAS_EXTENDED
57543,DAS_REMOTE,DAS_EXTENDED
57548,DAS_EXTENDED,
57551,DAS_REMOTE,DAS_EXTENDED
57552,DAS_REMOTE,
57564,,DAS_EXTENDED
57567,DAS_REMOTE,DAS_EXTENDED
57569,DAS_REMOTE,
57570,DAS_EXTENDED,
57579,,DAS_EXTENDED
57580,DAS_REMOTE,DAS_EXTENDED
57601,,DAS_EXTENDED
57623,,DAS_EXTENDED
57625,DAS_REMOTE,DAS_EXTENDED
57626,DAS_REMOTE,
57631,DAS_EXTENDED,
57633,DAS_REMOTE,
57638,,DAS_EXTENDED
57640,DAS_EXTENDED,
57641,,DAS_EXTENDED
57642,DAS_REMOTE,
57644,,DAS_EXTENDED
57701,DAS,DAS
57702,DAS,DAS
57703,DAS,DAS
57717,DAS_EXTENDED,DAS_EXTENDED
57718,DAS_EXTENDED,DAS_EXTENDED
57719,DAS,DAS
57724,DAS_REMOTE,
57730,DAS_EXTENDED,DAS_EXTENDED
57732,DAS_EXTENDED,DAS_EXTENDED
57735,,DAS_EXTENDED
57744,DAS_EXTENDED,DAS_EXTENDED
57745,DAS_EXTENDED,DAS_EXTENDED
57747,DAS_EXTENDED,DAS_EXTENDED
57750,,DAS_EXTENDED
57751,DAS,
57754,DAS_EXTENDED,DAS_EXTENDED
57759,DAS_EXTENDED,
57760,,DAS_EXTENDED
57761,,DAS_EXTENDED
57763,DAS_REMOTE,
57769,DAS_EXTENDED,DAS_EXTENDED
57770,DAS,
57775,,DAS_EXTENDED
57779,DAS_EXTENDED,
57782,DAS_EXTENDED,
57783,DAS,DAS
57785,DAS_EXTENDED,DAS_EXTENDED
57787,,DAS_EXTENDED
57790,DAS_REMOTE,
57793,DAS_EXTENDED,
58004,,DAS_EXTENDED
58011,,DAS_EXTENDED
58012,DAS,DAS
58015,DAS_EXTENDED,
58027,DAS_EXTENDED,
58032,DAS_EXTENDED,DAS_EXTENDED
58033,DAS_EXTENDED,
58040,DAS_EXTENDED,
58041,DAS_EXTENDED,
58043,DAS_EXTENDED,
58045,DAS_EXTENDED,
58047,DAS_EXTENDED,DAS_EXTENDED
58048,DAS_EXTENDED,
58053,DAS_EXTENDED,
58054,DAS_EXTENDED,DAS_EXTENDED
58059,DAS_EXTENDED,
58060,,DAS_EXTENDED
58061,,DAS_EXTENDED
58068,,DAS_EXTENDED
58069,,DAS_EXTENDED
58071,DAS_EXTENDED,
58072,DAS_EXTENDED,DAS_EXTENDED
58075,DAS,DAS
58204,DAS,DAS
58212,,DAS_EXTENDED
58214,,DAS_EXTENDED
58218,,DAS_EXTENDED
58220,DAS_EXTENDED,DAS_EXTENDED
58225,DAS_EXTENDED,
58228,DAS_EXTENDED,
58231,DAS_EXTENDED,DAS_EXTENDED
58237,DAS_EXTENDED,DAS_EXTENDED
58240,DAS_EXTENDED,
58243,DAS_EXTENDED,
58249,DAS_EXTENDED,DAS_EXTENDED
58250,DAS_EXTENDED,DAS_EXTENDED
58251,,DAS_EXTENDED
58256,DAS_EXTENDED,
58257,DAS_EXTENDED,
58259,DAS_EXTENDED,DAS_EXTENDED
58261,,DAS_EXTENDED
58267,,DAS_EXTENDED
58274,DAS_EXTENDED,DAS_EXTENDED
58275,DAS_EXTENDED,DAS_EXTENDED
58276,DAS_EXTENDED,
58278,DAS_EXTENDED,DAS_EXTENDED
58282,DAS_EXTENDED,
58301,DAS_EXTENDED,DAS_EXTENDED
58316,DAS_EXTENDED,
58318,DAS_REMOTE,DAS_EXTENDED
58323,DAS_REMOTE,
58324,DAS_EXTENDED,DAS_EXTENDED
58329,DAS_REMOTE,
58330,DAS_EXTENDED,
58341,DAS_EXTENDED,DAS_EXTENDED
58344,,DAS_EXTENDED
58346,,DAS_EXTENDED
58348,DAS_EXTENDED,
58351,DAS_REMOTE,
58356,DAS_EXTENDED,DAS_EXTENDED
58357,DAS_REMOTE,
58365,DAS_REMOTE,
58366,DAS_EXTENDED,DAS_EXTENDED
58368,DAS_EXTENDED,DAS_EXTENDED
58369,DAS_REMOTE,
58370,,DAS_EXTENDED
58374,DAS_REMOTE,
58380,DAS_EXTENDED,
58382,DAS_REMOTE,DAS_EXTENDED
58384,,DAS_EXTENDED
58385,DAS_REMOTE,
58401,DAS,DAS
58416,DAS_REMOTE,DAS_EXTENDED
58418,DAS_REMOTE,DAS_EXTENDED
58421,DAS_EXTENDED,DAS_EXTENDED
58422,DAS_REMOTE,
58425,DAS_EXTENDED,
58428,DAS_EXTENDED,DAS_EXTENDED
58429,DAS_REMOTE,
58436,,DAS_EXTENDED
58448,DAS_EXTENDED,
58454,,DAS_EXTENDED
58456,DAS_REMOTE,
58458,DAS_EXTENDED,DAS_EXTENDED
58464,DAS_EXTENDED,
58466,DAS_REMOTE,
58467,DAS_REMOTE,
58472,DAS_REMOTE,
58474,DAS_EXTENDED,DAS_EXTENDED
58478,DAS_REMOTE,
58480,DAS_REMOTE,
58482,DAS_EXTENDED,
58484,,DAS_EXTENDED
58490,,DAS_EXTENDED
58495,DAS_EXTENDED,DAS_EXTENDED
58501,DAS,DAS
58503,DAS,DAS
58504,DAS,DAS
58523,DAS_EXTENDED,DAS_EXTENDED
58531,,DAS_EXTENDED
58533,DAS_REMOTE,
58535,DAS_REMOTE,
58540,DAS_EXTENDED,DAS_EXTENDED
58541,,DAS_EXTENDED
58545,DAS_EXTENDED,DAS_EXTENDED
58549,,DAS_EXTENDED
58552,DAS_EXTENDED,
58554,DAS,DAS
58558,DAS_EXTENDED,DAS_EXTENDED
58559,DAS_EXTENDED,
58561,,DAS_EXTENDED
58562,DAS_REMOTE,
58563,DAS_REMOTE,DAS_EXTENDED
58564,DAS_EXTENDED,DAS_EXTENDED
58568,DAS_EXTENDED,
58571,DAS_EXTENDED,
58572,,DAS_EXTENDED
58573,DAS_EXTENDED,DAS_EXTENDED
58575,DAS_EXTENDED,
58577,DAS_EXTENDED,
58579,DAS_EXTENDED,DAS_EXTENDED
58601,DAS,DAS
58621,DAS_EXTENDED,DAS_EXTENDED
58622,DAS_EXTENDED,DAS_EXTENDED
58623,DAS_EXTENDED,DAS_EXTENDED
58632,DAS_REMOTE,DAS_EXTENDED
58636,DAS_REMOTE,DAS_EXTENDED
58638,,DAS_EXTENDED
58639,DAS_EXTENDED,DAS_EXTENDED
58640,DAS_EXTENDED,
58645,DAS_EXTENDED,
58646,DAS_REMOTE,
58647,DAS_REMOTE,
58649,DAS_REMOTE,
58652,DAS_REMOTE,DAS_EXTENDED
58653,DAS_REMOTE,DAS_EXTENDED
58654,DAS_REMOTE,
58655,DAS_EXTENDED,
58701,DAS,DAS
58703,DAS,DAS
58704,DAS,DAS
58710,DAS_EXTENDED,
58718,DAS_REMOTE,
58721,DAS_EXTENDED,
58725,DAS_EXTENDED,DAS_EXTENDED
58733,DAS_EXTENDED,
58735,DAS_REMOTE,
58740,DAS_EXTENDED,DAS_EXTENDED
58757,DAS_EXTENDED,
58761,DAS_EXTENDED,
58762,DAS_EXTENDED,
58763,DAS_EXTENDED,DAS_EXTENDED
58765,,DAS_EXTENDED
58770,DAS_EXTENDED,DAS_EXTENDED
58771,,DAS_EXTENDED
58778,DAS_REMOTE,DAS_EXTENDED
58781,DAS_EXTENDED,DAS_EXTENDED
58782,DAS_EXTENDED,
58783,DAS_REMOTE,DAS_EXTENDED
58784,DAS_EXTENDED,
58785,DAS_EXTENDED,DAS_EXTENDED
58790,DAS_EXTENDED,DAS_EXTENDED
58792,DAS_REMOTE,DAS_EXTENDED
58793,,DAS_EXTENDED
58801,DAS,DAS
58843,DAS_EXTENDED,DAS_EXTENDED
58852,DAS_REMOTE,DAS_EXTENDED
58854,DAS_EXTENDED,DAS_EXTENDED
59001,DAS_EXTENDED,
59002,,DAS_EXTENDED
59003,DAS_REMOTE,
59006,DAS_EXTENDED,DAS_EXTENDED
59011,DAS_REMOTE,DAS_EXTENDED
59014,DAS_EXTENDED,DAS_EXTENDED
59019,DAS_REMOTE,DAS_EXTENDED
59027,,DAS_EXTENDED
59029,DAS_EXTENDED,
59030,DAS_EXTENDED,DAS_EXTENDED
59032,DAS_REMOTE,
59033,DAS_REMOTE,DAS_EXTENDED
59034,DAS_EXTENDED,DAS_EXTENDED
59036,DAS,DAS
59037,DAS_EXTENDED,
59038,,DAS_EXTENDED
59044,DAS,DAS_EXTENDED
59046,,DAS_EXTENDED
59047,DAS_REMOTE,DAS_EXTENDED
59050,,DAS_EXTENDED
59053,DAS_REMOTE,
59057,,DAS_EXTENDED
59058,DAS_REMOTE,
59061,,DAS_EXTENDED
59062,DAS_REMOTE,
59063,DAS_EXTENDED,DAS_EXTENDED
59064,DAS_REMOTE,
59065,DAS_EXTENDED,DAS_EXTENDED
59068,DAS_REMOTE,DAS_EXTENDED
59071,,DAS_EXTENDED
59072,,DAS_EXTENDED
59074,,DAS_EXTENDED
59079,DAS_EXTENDED,DAS_EXTENDED
59086,DAS_REMOTE,DAS_EXTENDED
59088,DAS_EXTENDED,DAS_EXTENDED
59101,DAS,DAS
59102,DAS,DAS
59105,DAS,DAS
59106,DAS,DAS
59201,DAS_EXTENDED,
59215,DAS_REMOTE,DAS_EXTENDED
59218,DAS_EXTENDED,
59222,DAS_REMOTE,
59226,DAS_REMOTE,DAS_EXTENDED
59230,DAS_EXTENDED,DAS_EXTENDED
59240,,DAS_EXTENDED
59248,DAS_EXTENDED,
59254,DAS_EXTENDED,
59259,DAS_REMOTE,
59260,DAS_REMOTE,DAS_EXTENDED
59263,DAS_EXTENDED,
59270,DAS_EXTENDED,DAS_EXTENDED
59301,DAS_EXTENDED,DAS_EXTENDED
59313,DAS_REMOTE,DAS_EXTENDED
59317,DAS_REMOTE,
59319,DAS_REMOTE,
59323,DAS_EXTENDED,
59324,,DAS_EXTENDED
59326,DAS_REMOTE,
59327,DAS_REMOTE,DAS_EXTENDED
59330,DAS_EXTENDED,DAS_EXTENDED
59337,DAS_REMOTE,
59338,DAS_EXTENDED,
59347,,DAS_EXTENDED
59353,DAS_REMOTE,
59404,DAS,DAS
59412,DAS_EXTENDED,DAS_EXTENDED
59416,DAS_REMOTE,
59417,DAS_EXTENDED,DAS_EXTENDED
59420,DAS_REMOTE,
59421,DAS_REMOTE,DAS_EXTENDED
59422,DAS_EXTENDED,DAS_EXTENDED
59424,DAS_EXTENDED,
59425,,DAS_EXTENDED
59427,DAS_EXTENDED,DAS_EXTENDED
59433,DAS_REMOTE,DAS_EXTENDED
59434,DAS_EXTENDED,
59442,DAS_EXTENDED,DAS_EXTENDED
59443,DAS_EXTENDED,
59450,DAS_REMOTE,DAS_EXTENDED
59457,DAS_EXTENDED,DAS_EXTENDED
59464,DAS_REMOTE,DAS_EXTENDED
59468,DAS_EXTENDED,DAS_EXTENDED
59472,DAS_EXTENDED,
59474,DAS_EXTENDED,DAS_EXTENDED
59477,DAS,
59479,DAS_REMOTE,
59482,DAS_EXTENDED,
59486,DAS_EXTENDED,DAS_EXTENDED
59489,DAS_EXTENDED,
59501,DAS_EXTENDED,DAS_EXTENDED
59520,DAS_REMOTE,DAS_EXTENDED
59521,DAS_EXTENDED,
59522,DAS_EXTENDED,
59523,DAS_REMOTE,
59526,DAS_EXTENDED,
59528,DAS_REMOTE,
59531,DAS_REMOTE,DAS_EXTENDED
59532,DAS_REMOTE,
59538,DAS_REMOTE,DAS_EXTENDED
59540,DAS_REMOTE,
59602,DAS,DAS
59632,DAS_EXTENDED,
59634,DAS_EXTENDED,DAS_EXTENDED
59635,DAS,DAS
59638,DAS_EXTENDED,
59639,DAS_EXTENDED,DAS_EXTENDED
59644,DAS_EXTENDED,DAS_EXTENDED
59710,DAS_EXTENDED,
59711,DAS_EXTENDED,DAS_EXTENDED
59713,DAS_EXTENDED,
59714,DAS,DAS
59715,DAS,DAS
59716,DAS,DAS
59718,DAS,DAS
59720,DAS_REMOTE,DAS_EXTENDED
59721,DAS_REMOTE,DAS_EXTENDED
59722,DAS_EXTENDED,DAS_EXTENDED
59725,DAS_EXTENDED,DAS_EXTENDED
59727,,DAS_EXTENDED
59729,DAS_REMOTE,
59730,DAS_EXTENDED,DAS_EXTENDED
59739,,DAS_EXTENDED
59740,DAS_EXTENDED,
59741,DAS_EXTENDED,DAS_EXTENDED
59748,DAS_EXTENDED,
59749,,DAS_EXTENDED
59750,,DAS_EXTENDED
59752,DAS_REMOTE,DAS_EXTENDED
59754,DAS_EXTENDED,
59755,DAS_EXTENDED,DAS_EXTENDED
59758,DAS_REMOTE,
59759,DAS_EXTENDED,DAS_EXTENDED
59760,,DAS_EXTENDED
59762,DAS_REMOTE,DAS_EXTENDED
59801,DAS,DAS
59802,DAS,DAS
59803,DAS,DAS
59804,DAS,DAS
59808,DAS,DAS
59812,DAS,
59821,DAS_EXTENDED,
59823,,DAS_EXTENDED
59824,,DAS_EXTENDED
59825,DAS_EXTENDED,DAS_EXTENDED
59828,DAS_EXTENDED,DAS_EXTENDED
59829,DAS_REMOTE,DAS_EXTENDED
59830,DAS_EXTENDED,
59832,DAS_REMOTE,
59833,DAS_REMOTE,DAS_EXTENDED
59834,DAS_EXTENDED,DAS_EXTENDED
59837,,DAS_EXTENDED
59840,DAS,DAS_EXTENDED
59841,DAS,
59845,,DAS_EXTENDED
59846,DAS_EXTENDED,DAS_EXTENDED
59847,DAS_EXTENDED,DAS_EXTENDED
59853,DAS_REMOTE,DAS_EXTENDED
59856,DAS_EXTENDED,
59858,DAS_EXTENDED,DAS_EXTENDED
59859,DAS_REMOTE,DAS_EXTENDED
59860,DAS_EXTENDED,DAS_EXTENDED
59864,DAS_REMOTE,DAS_EXTENDED
59865,DAS_EXTENDED,DAS_EXTENDED
59866,DAS_REMOTE,DAS_EXTENDED
59868,DAS_REMOTE,DAS_EXTENDED
59870,DAS_REMOTE,DAS_EXTENDED
59872,DAS_EXTENDED,DAS_EXTENDED
59873,DAS_EXTENDED,DAS_EXTENDED
59874,DAS_REMOTE,DAS_EXTENDED
59875,DAS_EXTENDED,DAS_EXTENDED
59901,DAS,DAS
59911,DAS_REMOTE,DAS_EXTENDED
59912,DAS_REMOTE,DAS_EXTENDED
59913,DAS_REMOTE,
59917,DAS_REMOTE,DAS_EXTENDED
59919,,DAS_EXTENDED
59920,DAS_REMOTE,DAS_EXTENDED
59922,DAS_EXTENDED,DAS_EXTENDED
59923,DAS_EXTENDED,DAS_EXTENDED
59925,DAS_REMOTE,
59926,,DAS_EXTENDED
59930,DAS_REMOTE,DAS_EXTENDED
59932,DAS_EXTENDED,DAS_EXTENDED
59934,DAS_REMOTE,
59935,DAS_EXTENDED,DAS_EXTENDED
59937,DAS_EXTENDED,DAS
60033,DAS,DAS
60034,DAS_EXTENDED,
60071,DAS,DAS
60072,DAS,
60081,DAS,DAS
60097,DAS,DAS
60098,DAS,DAS
60112,DAS,DAS
60119,DAS,DAS
60129,,DAS
60135,DAS,DAS
60140,DAS,DAS
60145,DAS,
60146,,DAS
60151,DAS_EXTENDED,
60152,DAS,DAS
60175,DAS,DAS
60184,DAS,
60401,DAS,DAS
60407,DAS,DAS
60408,DAS,DAS
60410,DAS,DAS
60416,DAS,DAS
60420,DAS_EXTENDED,DAS_EXTENDED
60421,DAS,DAS
60423,DAS,DAS
60424,DAS_EXTENDED,
60442,DAS,DAS
60444,DAS_EXTENDED,DAS_EXTENDED
60447,DAS_EXTENDED,DAS_EXTENDED
60449,DAS,DAS
60450,DAS,DAS
60460,DAS_EXTENDED,DAS_EXTENDED
60466,DAS,DAS
60468,DAS_EXTENDED,DAS_EXTENDED
60470,,DAS_EXTENDED
60472,,DAS
60474,DAS,
60481,DAS,DAS
60511,DAS_EXTENDED,
60518,,DAS_EXTENDED
60520,DAS_EXTENDED,
60530,DAS_EXTENDED,
60537,DAS_EXTENDED,
60541,DAS_EXTENDED,
60548,DAS,DAS
60550,DAS_EXTENDED,
60551,,DAS_EXTENDED
60552,DAS_EXTENDED,
60554,DAS,DAS
60560,DAS,DAS
60601,DAS,DAS
60602,DAS,
60603,DAS,
60604,DAS,DAS
60605,DAS,DAS
60610,DAS,DAS
60611,DAS,DAS
60613,DAS,DAS
60644,DAS,DAS
60654,DAS,DAS
60827,DAS,DAS
60901,DAS,DAS
60912,,DAS_EXTENDED
60918,DAS_EXTENDED,
60919,DAS_EXTENDED,
60921,DAS_EXTENDED,
60922,DAS_EXTENDED,DAS_EXTENDED
60924,DAS_EXTENDED,
60927,DAS_EXTENDED,DAS_EXTENDED
60928,DAS_EXTENDED,
60931,,DAS_EXTENDED
60935,DAS_EXTENDED,DAS_EXTENDED
60936,DAS,
60938,DAS_EXTENDED,
60940,DAS_EXTENDED,DAS_EXTENDED
60941,DAS_EXTENDED,DAS_EXTENDED
60942,DAS_EXTENDED,DAS_EXTENDED
60948,DAS_EXTENDED,DAS_EXTENDED
60950,DAS,DAS
60951,,DAS_EXTENDED
60953,DAS_EXTENDED,DAS_EXTENDED
60954,DAS,DAS
60957,DAS,DAS
60961,DAS_EXTENDED,
60962,,DAS_EXTENDED
60963,DAS_EXTENDED,DAS_EXTENDED
60964,DAS_EXTENDED,DAS_EXTENDED
60966,DAS_EXTENDED,
60970,DAS,DAS
61001,,DAS_EXTENDED
61006,DAS_EXTENDED,DAS_EXTENDED
61010,DAS,DAS
61011,DAS,DAS
61012,DAS_EXTENDED,
61013,DAS,
61014,DAS_EXTENDED,
61015,DAS_EXTENDED,
61016,DAS,DAS
61018,DAS_EXTENDED,DAS_EXTENDED
61019,DAS_EXTENDED,
61020,DAS,DAS
61021,DAS,DAS
61024,,DAS_EXTENDED
61028,DAS_EXTENDED,DAS_EXTENDED
61030,DAS_EXTENDED,DAS_EXTENDED
61031,DAS_EXTENDED,DAS_EXTENDED
61032,DAS,DAS
61036,DAS,DAS
61038,DAS_EXTENDED,
61039,,DAS_EXTENDED
61041,,DAS_EXTENDED
61046,DAS_EXTENDED,DAS_EXTENDED
61047,DAS_EXTENDED,
61048,DAS_EXTENDED,
61051,DAS_EXTENDED,DAS_EXTENDED
61052,DAS_EXTENDED,DAS_EXTENDED
61053,DAS_EXTENDED,DAS_EXTENDED
61054,DAS_EXTENDED,
61060,DAS_EXTENDED,
61061,DAS,DAS
61063,DAS_EXTENDED,DAS_EXTENDED
61064,DAS_EXTENDED,
61065,DAS,DAS
61068,DAS,DAS
61070,DAS_EXTENDED,DAS_EXTENDED
61071,DAS,DAS
61072,DAS,DAS
61074,DAS_EXTENDED,DAS_EXTENDED
61078,DAS_EXTENDED,DAS_EXTENDED
61081,DAS,DAS
61084,DAS,DAS
61085,DAS_EXTENDED,DAS_EXTENDED
61087,,DAS_EXTENDED
61088,DAS,DAS
61231,DAS_EXTENDED,DAS_EXTENDED
61234,DAS_EXTENDED,
61235,DAS_EXTENDED,DAS_EXTENDED
61238,DAS_EXTENDED,
61240,DAS,DAS
61241,DAS,DAS
61242,,DAS_EXTENDED
61243,DAS_EXTENDED,
61250,DAS_EXTENDED,DAS_EXTENDED
61251,,DAS_EXTENDED
61252,DAS_EXTENDED,DAS_EXTENDED
61257,DAS,
61270,DAS_EXTENDED,DAS_EXTENDED
61273,DAS,
61275,DAS,DAS
61277,DAS_EXTENDED,DAS_EXTENDED
61278,DAS,
61279,DAS_EXTENDED,
61281,DAS_EXTENDED,DAS_EXTENDED
61283,DAS_EXTENDED,DAS_EXTENDED
61284,DAS,
61285,DAS_EXTENDED,
61301,DAS,DAS
61310,DAS_EXTENDED,
61316,DAS_EXTENDED,
61319,DAS_EXTENDED,DAS_EXTENDED
61320,,DAS
61322,DAS_EXTENDED,
61324,DAS_EXTENDED,
61325,DAS_EXTENDED,
61326,DAS_EXTENDED,
61329,,DAS_EXTENDED
61330,,DAS_EXTENDED
61337,,DAS_EXTENDED
61341,DAS_EXTENDED,DAS_EXTENDED
61342,DAS_EXTENDED,DAS_EXTENDED
61344,DAS_EXTENDED,DAS_EXTENDED
61350,DAS,DAS
61353,DAS_EXTENDED,
61356,DAS,DAS
61360,,DAS_EXTENDED
61362,DAS,DAS
61364,DAS,DAS
61368,DAS_EXTENDED,DAS_EXTENDED
61369,DAS_EXTENDED,
61370,DAS_EXTENDED,
61373,DAS_EXTENDED,DAS_EXTENDED
61375,DAS_EXTENDED,
61376,,DAS_EXTENDED
61377,DAS_EXTENDED,DAS_EXTENDED
61410,DAS_EXTENDED,
61412,DAS_EXTENDED,DAS_EXTENDED
61413,DAS_EXTENDED,DAS_EXTENDED
61414,,DAS_EXTENDED
61415,DAS_EXTENDED,
61422,DAS_EXTENDED,DAS_EXTENDED
61427,DAS_EXTENDED,DAS_EXTENDED
61430,DAS,DAS
61431,,DAS_EXTENDED
61432,,DAS_EXTENDED
61434,DAS_EXTENDED,DAS_EXTENDED
61441,DAS_EXTENDED,
61442,DAS_EXTENDED,
61443,DAS,DAS
61447,DAS_EXTENDED,DAS_EXTENDED
61448,DAS,DAS
61450,DAS_EXTENDED,
61454,,DAS_EXTENDED
61455,DAS_EXTENDED,DAS_EXTENDED
61459,DAS_EXTENDED,DAS_EXTENDED
61460,DAS_EXTENDED,
61462,DAS_EXTENDED,DAS_EXTENDED
61467,DAS_EXTENDED,
61469,DAS_EXTENDED,DAS_EXTENDED
61472,DAS_EXTENDED,DAS_EXTENDED
61473,DAS_EXTENDED,
61476,,DAS_EXTENDED
61480,,DAS_EXTENDED
61483,DAS_EXTENDED,
61484,DAS_EXTENDED,DAS_EXTENDED
61485,DAS_EXTENDED,DAS_EXTENDED
61488,DAS_EXTENDED,
61491,,DAS_EXTENDED
61501,DAS_EXTENDED,
61517,DAS_EXTENDED,DAS_EXTENDED
61520,DAS,DAS
61523,DAS,DAS
61526,DAS_EXTENDED,
61528,DAS,
61529,DAS_EXTENDED,DAS_EXTENDED
61530,DAS,DAS
61531,,DAS_EXTENDED
61533,DAS_EXTENDED,DAS_EXTENDED
61534,DAS_EXTENDED,DAS_EXTENDED
61535,DAS_EXTENDED,DAS_EXTENDED
61536,DAS_EXTENDED,
61537,DAS,DAS
61542,DAS_EXTENDED,DAS_EXTENDED
61544,DAS_EXTENDED,DAS_EXTENDED
61546,DAS_EXTENDED,DAS_EXTENDED
61547,,DAS
61548,DAS,DAS
61559,DAS_EXTENDED,DAS_EXTENDED
61560,,DAS_EXTENDED
61561,DAS_EXTENDED,DAS_EXTENDED
61565,DAS_EXTENDED,DAS_EXTENDED
61568,DAS,DAS
61569,DAS_EXTENDED,DAS_EXTENDED
61570,DAS_EXTENDED,DAS_EXTENDED
61705,DAS,DAS
61724,,DAS_EXTENDED
61725,,DAS_EXTENDED
61726,DAS_EXTENDED,DAS_EXTENDED
61727,DAS,DAS
61728,DAS_EXTENDED,
61729,DAS,
61732,DAS_EXTENDED,
61733,DAS_EXTENDED,
61734,DAS_EXTENDED,DAS_EXTENDED
61736,DAS,DAS
61738,DAS_EXTENDED,
61739,,DAS_EXTENDED
61740,DAS_EXTENDED,DAS_EXTENDED
61741,DAS_EXTENDED,
61744,DAS_EXTENDED,DAS_EXTENDED
61745,DAS_EXTENDED,DAS_EXTENDED
61748,DAS_EXTENDED,DAS_EXTENDED
61749,DAS_EXTENDED,
61752,DAS_EXTENDED,DAS_EXTENDED
61753,DAS_EXTENDED,DAS_EXTENDED
61754,DAS_EXTENDED,
61755,DAS,DAS
61759,DAS_EXTENDED,DAS_EXTENDED
61760,DAS_EXTENDED,DAS_EXTENDED
61764,DAS,DAS
61769,,DAS_EXTENDED
61771,DAS_EXTENDED,DAS_EXTENDED
61772,DAS_EXTENDED,
61775,,DAS_EXTENDED
61776,DAS_EXTENDED,
61777,DAS_EXTENDED,DAS_EXTENDED
61778,DAS_EXTENDED,
61812,,DAS_EXTENDED
61813,DAS_EXTENDED,DAS_EXTENDED
61814,,DAS_EXTENDED
61816,,DAS_EXTENDED
61817,DAS_EXTENDED,DAS_EXTENDED
61818,DAS_EXTENDED,
61834,DAS,
61840,DAS_EXTENDED,
61841,,DAS_EXTENDED
61842,DAS_EXTENDED,DAS_EXTENDED
61843,DAS_EXTENDED,DAS_EXTENDED
61844,DAS_EXTENDED,
61845,DAS_EXTENDED,DAS_EXTENDED
61846,DAS_EXTENDED,DAS_EXTENDED
61849,DAS_EXTENDED,
61854,DAS_EXTENDED,
61856,DAS,DAS
61857,DAS,
61858,,DAS
61859,DAS_EXTENDED,
61864,DAS,
61865,DAS_EXTENDED,
61870,,DAS_EXTENDED
61872,,DAS_EXTENDED
61873,DAS,DAS
61877,DAS,DAS
61880,DAS,DAS
61883,,DAS
61884,DAS,
61910,DAS_EXTENDED,DAS_EXTENDED
61911,DAS,
61912,DAS_EXTENDED,DAS_EXTENDED
61914,DAS_EXTENDED,
61917,DAS_EXTENDED,
61919,DAS_EXTENDED,DAS_EXTENDED
61920,DAS,DAS
61924,DAS_EXTENDED,DAS_EXTENDED
61925,DAS_EXTENDED,
61929,DAS_EXTENDED,DAS_EXTENDED
61933,,DAS_EXTENDED
61937,,DAS_EXTENDED
61938,DAS,DAS
61942,,DAS_EXTENDED
61943,DAS_EXTENDED,DAS_EXTENDED
61944,DAS,DAS
